wage,wage_hat,wage_uhat,female,educ,meduc,meducf,exper,tenure,nonwhite,married,numdep,smsa,northcen,south,west,construc,ndurman,trcommpu,trade,services,profserv,profocc,clerocc,servocc,lwage,exper2,college1,college2,male,lwage2,l2wage,educ2,feduc,xxx
4.68,7.75689649581909,-3.07689642906189,0,16,12.5627374649048,12.7883214950562,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1.54329812526703,1,1,1,1,3.08659625053406,2.23644518852234,32,0,-16
1.75,5.05010032653809,-3.30010008811951,0,11,12.5627374649048,12.7883214950562,2,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0.559615790843964,4,0,0,1,1.11923158168793,1.25276291370392,22,0,-11
8.43,7.75689649581909,0.673103511333466,0,16,12.5627374649048,12.7883214950562,8,6,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2.13179683685303,64,1,1,1,4.26359367370606,2.82494401931763,32,0,-16
8.75,7.75689649581909,0.993103563785553,0,16,12.5627374649048,12.7883214950562,9,8,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2.16905379295349,81,1,1,1,4.33810758590698,2.86220097541809,32,0,-16
3.5,5.59145927429199,-2.09145951271057,0,12,12.5627374649048,12.7883214950562,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.25276291370392,9,0,0,1,2.50552582740784,1.94591009616852,24,0,-12
8.45,5.59145927429199,2.85854053497314,0,12,12.5627374649048,12.7883214950562,19,13,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2.13416647911072,361,0,0,1,4.26833295822144,2.82731366157532,24,0,-12
7.78,7.75689649581909,0.0231035389006138,0,16,12.5627374649048,12.7883214950562,11,10,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2.05155634880066,121,1,1,1,4.10311269760132,2.74470353126526,32,0,-16
6.25,7.75689649581909,-1.50689649581909,0,16,12.5627374649048,12.7883214950562,9,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1.83258152008057,81,1,1,1,3.66516304016113,2.52572870254517,32,0,-16
22.2,5.59145927429199,16.6085414886475,0,12,12.5627374649048,12.7883214950562,31,15,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,3.10009217262268,961,0,0,1,6.20018434524536,3.79323935508728,24,0,-12
4.65,5.59145927429199,-0.94145941734314,0,12,12.5627374649048,12.7883214950562,27,2,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1.53686726093292,729,0,0,1,3.07373452186584,2.23001432418823,24,0,-12
8,5.59145927429199,2.40854048728943,0,12,12.5627374649048,12.7883214950562,26,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0794415473938,676,0,0,1,4.1588830947876,2.7725887298584,24,0,-12
6.25,7.75689649581909,-1.50689649581909,0,16,12.5627374649048,12.7883214950562,11,4,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1.83258152008057,121,1,1,1,3.66516304016113,2.52572870254517,32,0,-16
15,5.05010032653809,9.94989967346191,0,11,12.5627374649048,12.7883214950562,35,31,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.70805025100708,1225,0,0,1,5.41610050201416,3.40119743347168,22,0,-11
10,7.75689649581909,2.24310350418091,0,16,12.5627374649048,12.7883214950562,9,3,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,2.30258512496948,81,1,1,1,4.60517024993897,2.99573230743408,32,0,-16
6,6.13281869888306,-0.132818683981895,0,13,12.5627374649048,12.7883214950562,8,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1.7917594909668,64,0,0,1,3.58351898193359,2.4849066734314,26,0,-13
2.92,6.67417812347412,-3.75417804718018,0,14,12.5627374649048,12.7883214950562,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.07158362865448,1,0,0,1,2.14316725730896,1.76473081111908,28,0,-14
4.95,2.88466310501099,2.06533694267273,0,7,12.5627374649048,12.7883214950562,25,17,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1.59938752651215,625,0,0,1,3.19877505302429,2.29253482818604,14,0,-7
5.7,7.75689649581909,-2.05689644813538,0,16,12.5627374649048,12.7883214950562,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.74046611785889,4,1,1,1,3.48093223571777,2.43361330032349,32,0,-16
17.71,7.75689649581909,9.95310306549072,0,16,12.5627374649048,12.7883214950562,10,3,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2.8741295337677,100,1,1,1,5.7482590675354,3.5672767162323,32,0,-16
4.05,3.42602229118347,0.623977601528168,0,8,12.5627374649048,12.7883214950562,44,25,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.39871692657471,1936,0,0,1,2.79743385314941,2.09186410903931,16,0,-8
12.5,5.59145927429199,6.90854072570801,0,12,12.5627374649048,12.7883214950562,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.52572870254517,64,0,0,1,5.05145740509033,3.21887588500977,24,0,-12
3.88,5.59145927429199,-1.71145939826965,0,12,12.5627374649048,12.7883214950562,12,3,0,1,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1.35583519935608,144,0,0,1,2.71167039871216,2.04898238182068,24,0,-12
14.38,8.29825592041016,6.08174419403076,0,17,12.5627374649048,12.7883214950562,10,9,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2.66583824157715,100,1,1,1,5.3316764831543,3.35898542404175,34,0,-17
3,1.26058530807495,1.73941469192505,0,4,12.5627374649048,12.7883214950562,48,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0986123085022,2304,0,0,1,2.19722461700439,1.7917594909668,8,0,-4
5.58,7.75689649581909,-2.17689657211304,0,16,12.5627374649048,12.7883214950562,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.71918880939484,1,1,1,1,3.43837761878967,2.41233587265015,32,0,-16
3.71,3.96738171577454,-0.257381647825241,0,9,12.5627374649048,12.7883214950562,14,7,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1.31103181838989,196,0,0,1,2.62206363677979,2.00417900085449,18,0,-9
8,7.75689649581909,0.243103533983231,0,16,12.5627374649048,12.7883214950562,23,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2.0794415473938,529,1,1,1,4.1588830947876,2.7725887298584,32,0,-16
4.5,5.59145927429199,-1.09145939350128,0,12,12.5627374649048,12.7883214950562,13,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.5040774345398,169,0,0,1,3.00815486907959,2.19722461700439,24,0,-12
4.44,3.42602229118347,1.0139776468277,0,8,12.5627374649048,12.7883214950562,29,11,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1.49065434932709,841,0,0,1,2.98130869865418,2.18380165100098,16,0,-8
10.38,8.83961486816406,1.54038500785828,0,18,12.5627374649048,12.7883214950562,16,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2.33988094329834,256,1,1,1,4.67976188659668,3.03302812576294,36,0,-18
13.16,5.59145927429199,7.56854057312012,0,12,12.5627374649048,12.7883214950562,34,22,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.57718181610107,1156,0,0,1,5.15436363220215,3.27032899856567,24,0,-12
2.6,3.96738171577454,-1.36738169193268,0,9,12.5627374649048,12.7883214950562,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.955511450767517,16,0,0,1,1.91102290153503,1.64865863323212,18,0,-9
4,5.59145927429199,-1.59145939350128,0,12,12.5627374649048,12.7883214950562,9,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1.3862943649292,81,0,0,1,2.7725887298584,2.0794415473938,24,0,-12
7.78,6.67417812347412,1.10582208633423,0,14,12.5627374649048,12.7883214950562,9,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.05155634880066,81,0,0,1,4.10311269760132,2.74470353126526,28,0,-14
3,4.50874090194702,-1.50874090194702,0,10,12.5627374649048,12.7883214950562,47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0986123085022,2209,0,0,1,2.19722461700439,1.7917594909668,20,0,-10
3.5,6.13281869888306,-2.63281869888306,1,13,12.5627374649048,12.3174600601196,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.25276291370392,4,0,0,0,2.50552582740784,1.94591009616852,26,13,0
3.5,5.59145927429199,-2.09145951271057,1,12,12.5627374649048,12.3174600601196,14,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1.25276291370392,196,0,0,0,2.50552582740784,1.94591009616852,24,12,0
3.5,6.67417812347412,-3.17417788505554,1,14,12.5627374649048,12.3174600601196,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.25276291370392,25,0,0,0,2.50552582740784,1.94591009616852,28,14,0
3.33,5.59145927429199,-2.26145935058594,1,12,12.5627374649048,12.3174600601196,36,8,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1.20297229290009,1296,0,0,0,2.40594458580017,1.89611947536469,24,12,0
2.53,5.59145927429199,-3.0614595413208,1,12,12.5627374649048,12.3174600601196,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.928219318389893,2116,0,0,0,1.85643863677979,1.62136650085449,24,12,0
4.2,7.75689649581909,-3.55689644813538,1,16,12.5627374649048,12.3174600601196,8,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1.43508458137512,64,1,1,0,2.87016916275024,2.12823176383972,32,16,0
0.53,5.59145927429199,-5.0614595413208,1,12,12.5627374649048,12.3174600601196,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.634878277778626,9,0,0,0,-1.26975655555725,0.0582689084112644,24,12,0
4.14,6.13281869888306,-1.99281871318817,1,13,12.5627374649048,12.3174600601196,29,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.42069578170776,841,0,0,0,2.84139156341553,2.11384296417236,26,13,0
8.02,8.83961486816406,-0.819614946842194,1,18,12.5627374649048,12.3174600601196,23,3,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2.08193850517273,529,1,1,0,4.16387701034546,2.77508568763733,36,18,0
1.96,5.05010032653809,-3.09010028839111,1,11,12.5627374649048,12.3174600601196,38,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.672944486141205,1444,0,0,0,1.34588897228241,1.36609160900116,22,11,0
8,5.59145927429199,2.40854048728943,1,12,12.5627374649048,12.3174600601196,14,4,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0794415473938,196,0,0,0,4.1588830947876,2.7725887298584,24,12,0
2.14,6.13281869888306,-3.99281859397888,1,13,12.5627374649048,12.3174600601196,34,15,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.76080584526062,1156,0,0,0,1.52161169052124,1.45395302772522,26,13,0
6.5,5.59145927429199,0.908540546894074,1,12,12.5627374649048,12.3174600601196,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.8718022108078,16,0,0,0,3.7436044216156,2.56494927406311,24,12,0
2.9,5.05010032653809,-2.15010023117065,1,11,12.5627374649048,12.3174600601196,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1.06471073627472,1,0,0,0,2.12942147254944,1.75785791873932,22,11,0
6.25,5.59145927429199,0.658540546894074,1,12,12.5627374649048,12.3174600601196,13,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1.83258152008057,169,0,0,0,3.66516304016113,2.52572870254517,24,12,0
3.26,7.75689649581909,-4.49689626693726,1,16,12.5627374649048,12.3174600601196,15,5,1,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1.18172717094421,225,1,1,0,2.36345434188843,1.87487435340881,32,16,0
6.63,7.21553707122803,-0.585537195205689,1,15,12.5627374649048,12.3174600601196,21,3,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1.89160478115082,441,0,0,0,3.78320956230164,2.58475208282471,30,15,0
3.5,8.83961486816406,-5.33961486816406,1,18,12.5627374649048,12.3174600601196,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.25276291370392,9,1,1,0,2.50552582740784,1.94591009616852,36,18,0
3.26,5.59145927429199,-2.33145952224731,1,12,12.5627374649048,12.3174600601196,13,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1.18172717094421,169,0,0,0,2.36345434188843,1.87487435340881,24,12,0
5.71,6.13281869888306,-0.422818690538406,1,13,12.5627374649048,12.3174600601196,10,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.74221897125244,100,0,0,0,3.48443794250488,2.43536615371704,26,13,0
5.15,7.75689649581909,-2.60689640045166,1,16,12.5627374649048,12.3174600601196,39,21,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.63899672031403,1521,1,1,0,3.27799344062805,2.33214378356934,32,16,0
6.15,5.59145927429199,0.55854058265686,1,12,12.5627374649048,12.3174600601196,15,6,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1.81645202636719,225,0,0,0,3.63290405273438,2.50959920883179,24,12,0
3.25,5.59145927429199,-2.34145951271057,1,12,12.5627374649048,12.3174600601196,14,2,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1.1786550283432,196,0,0,0,2.3573100566864,1.8718022108078,24,12,0
4,5.59145927429199,-1.59145939350128,1,12,12.5627374649048,12.3174600601196,10,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.3862943649292,100,0,0,0,2.7725887298584,2.0794415473938,24,12,0
3.5,5.59145927429199,-2.09145951271057,1,12,12.5627374649048,12.3174600601196,7,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.25276291370392,49,0,0,0,2.50552582740784,1.94591009616852,24,12,0
3.25,5.59145927429199,-2.34145951271057,1,12,12.5627374649048,12.3174600601196,42,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.1786550283432,1764,0,0,0,2.3573100566864,1.8718022108078,24,12,0
8.65,8.83961486816406,-0.189614981412888,1,18,12.5627374649048,12.3174600601196,13,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2.15755939483643,169,1,1,0,4.31511878967285,2.85070657730103,36,18,0
2.87,5.59145927429199,-2.72145938873291,1,12,12.5627374649048,12.3174600601196,45,8,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.05431199073792,2025,0,0,0,2.10862398147583,1.74745917320251,24,12,0
15,7.75689649581909,7.24310350418091,1,16,12.5627374649048,12.3174600601196,14,2,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2.70805025100708,196,1,1,0,5.41610050201416,3.40119743347168,32,16,0
3.24,5.59145927429199,-2.35145950317383,1,12,12.5627374649048,12.3174600601196,22,2,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0,1,1.17557334899902,484,0,0,0,2.35114669799805,1.86872053146362,24,12,0
2,5.59145927429199,-3.59145951271057,1,12,12.5627374649048,12.3174600601196,3,2,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471824646,9,0,0,0,1.3862943649292,1.3862943649292,24,12,0
3.25,5.59145927429199,-2.34145951271057,1,12,12.5627374649048,12.3174600601196,14,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1.1786550283432,196,0,0,0,2.3573100566864,1.8718022108078,24,12,0
3.05,5.59145927429199,-2.54145932197571,1,12,12.5627374649048,12.3174600601196,10,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1.11514163017273,100,0,0,0,2.23028326034546,1.80828881263733,24,12,0
6.35,6.67417812347412,-0.324177950620651,1,14,12.5627374649048,12.3174600601196,10,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1.8484548330307,100,0,0,0,3.6969096660614,2.54160189628601,28,14,0
3.71,4.50874090194702,-0.798740923404694,1,10,12.5627374649048,12.3174600601196,13,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1.31103181838989,169,0,0,0,2.62206363677979,2.00417900085449,20,10,0
6.25,8.29825592041016,-2.04825568199158,1,17,12.5627374649048,12.3174600601196,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.83258152008057,16,1,1,0,3.66516304016113,2.52572870254517,34,17,0
3.2,5.59145927429199,-2.39145946502686,1,12,12.5627374649048,12.3174600601196,29,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.16315078735352,841,0,0,0,2.32630157470703,1.85629796981812,24,12,0
4,5.59145927429199,-1.59145939350128,1,12,12.5627374649048,12.3174600601196,8,0,0,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1.3862943649292,64,0,0,0,2.7725887298584,2.0794415473938,24,12,0
4,5.59145927429199,-1.59145939350128,1,12,12.5627374649048,12.3174600601196,22,11,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1.3862943649292,484,0,0,0,2.7725887298584,2.0794415473938,24,12,0
3,6.67417812347412,-3.67417788505554,1,14,12.5627374649048,12.3174600601196,3,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1.0986123085022,9,0,0,0,2.19722461700439,1.7917594909668,28,14,0
3,5.59145927429199,-2.59145951271057,1,12,12.5627374649048,12.3174600601196,11,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0986123085022,121,0,0,0,2.19722461700439,1.7917594909668,24,12,0
8,5.59145927429199,2.40854048728943,1,12,12.5627374649048,12.3174600601196,12,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0794415473938,144,0,0,0,4.1588830947876,2.7725887298584,24,12,0
4.79,5.59145927429199,-0.801459431648254,1,12,12.5627374649048,12.3174600601196,12,3,0,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,1.56653046607971,144,0,0,0,3.13306093215942,2.25967764854431,24,12,0
3.13,4.50874090194702,-1.37874090671539,1,10,12.5627374649048,12.3174600601196,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1.14103305339813,1,0,0,0,2.28206610679626,1.83418023586273,20,10,0
4.29,5.59145927429199,-1.30145943164825,1,12,12.5627374649048,12.3174600601196,47,25,0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1.45628678798676,2209,0,0,0,2.91257357597351,2.14943385124207,24,12,0
3,5.59145927429199,-2.59145951271057,1,12,12.5627374649048,12.3174600601196,36,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.0986123085022,1296,0,0,0,2.19722461700439,1.7917594909668,24,12,0
4.6,6.67417812347412,-2.07417798042297,1,14,12.5627374649048,12.3174600601196,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.52605628967285,49,0,0,0,3.0521125793457,2.21920347213745,28,14,0
10,5.59145927429199,4.40854072570801,1,12,12.5627374649048,12.3174600601196,20,5,1,1,4,1,0,0,1,0,0,0,0,0,1,0,1,0,2.30258512496948,400,0,0,0,4.60517024993897,2.99573230743408,24,12,0
4.08,5.59145927429199,-1.51145946979523,1,12,12.5627374649048,12.3174600601196,43,17,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1.40609693527222,1849,0,0,0,2.81219387054443,2.09924411773682,24,12,0
2.3,4.50874090194702,-2.20874094963074,1,10,12.5627374649048,12.3174600601196,2,0,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0.832909107208252,4,0,0,0,1.6658182144165,1.52605628967285,20,10,0
2.9,5.05010032653809,-2.15010023117065,1,11,12.5627374649048,12.3174600601196,2,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1.06471073627472,4,0,0,0,2.12942147254944,1.75785791873932,22,11,0
3.6,4.50874090194702,-0.908740937709808,1,10,12.5627374649048,12.3174600601196,34,26,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.28093385696411,1156,0,0,0,2.56186771392822,1.97408103942871,20,10,0
3.18,5.59145927429199,-2.41145944595337,1,12,12.5627374649048,12.3174600601196,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1.15688121318817,25,0,0,0,2.31376242637634,1.85002839565277,24,12,0
5.48,4.50874090194702,0.97125905752182,1,10,12.5627374649048,12.3174600601196,36,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.70110511779785,1296,0,0,0,3.4022102355957,2.39425230026245,20,10,0
3.15,6.13281869888306,-2.98281860351563,1,13,12.5627374649048,12.3174600601196,1,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,1.14740240573883,1,0,0,0,2.29480481147766,1.84054958820343,26,13,0
3.5,5.59145927429199,-2.09145951271057,1,12,12.5627374649048,12.3174600601196,31,3,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1.25276291370392,961,0,0,0,2.50552582740784,1.94591009616852,24,12,0
3.5,5.05010032653809,-1.5501002073288,1,11,12.5627374649048,12.3174600601196,23,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1.25276291370392,529,0,0,0,2.50552582740784,1.94591009616852,22,11,0
3.6,5.59145927429199,-1.99145936965942,1,12,12.5627374649048,12.3174600601196,26,4,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1.28093385696411,676,0,0,0,2.56186771392822,1.97408103942871,24,12,0
2.9,5.59145927429199,-2.69145941734314,1,12,12.5627374649048,12.3174600601196,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.06471073627472,4,0,0,0,2.12942147254944,1.75785791873932,24,12,0
7.5,5.59145927429199,1.90854060649872,1,12,12.5627374649048,12.3174600601196,10,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.01490306854248,100,0,0,0,4.02980613708496,2.70805025100708,24,12,0
3.28,5.59145927429199,-2.3114595413208,1,12,12.5627374649048,12.3174600601196,17,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.1878434419632,289,0,0,0,2.37568688392639,1.8809906244278,24,12,0
2.91,5.59145927429199,-2.68145942687988,1,12,12.5627374649048,12.3174600601196,20,34,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1.06815302371979,400,0,0,0,2.13630604743958,1.76130020618439,24,12,0
18,8.83961486816406,9.16038513183594,1,18,12.5627374649048,12.3174600601196,13,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2.89037179946899,169,1,1,0,5.78074359893799,3.58351898193359,36,18,0
4.68,5.59145927429199,-0.911459445953369,1,12,12.5627374649048,12.3174600601196,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1.54329812526703,9,0,0,0,3.08659625053406,2.23644518852234,24,12,0
3,6.67417812347412,-3.67417788505554,1,14,12.5627374649048,12.3174600601196,3,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.0986123085022,9,0,0,0,2.19722461700439,1.7917594909668,28,14,0
3.1,5.59145927429199,-2.49145936965942,1,12,12.5627374649048,12.3174600601196,2,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1.13140213489532,4,0,0,0,2.26280426979065,1.82454931735992,24,12,0
7.6,5.59145927429199,2.00854063034058,1,12,12.5627374649048,12.3174600601196,41,11,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2.02814817428589,1681,0,0,0,4.05629634857178,2.72129535675049,24,12,0
4.81,5.59145927429199,-0.781459450721741,1,12,12.5627374649048,12.3174600601196,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.57069706916809,4,0,0,0,3.14139413833618,2.26384425163269,24,12,0
6.25,7.75689649581909,-1.50689649581909,1,16,12.5627374649048,12.3174600601196,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.83258152008057,4,1,1,0,3.66516304016113,2.52572870254517,32,16,0
7.14,5.59145927429199,1.5485405921936,1,12,12.5627374649048,12.3174600601196,43,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.96571278572083,1849,0,0,0,3.93142557144165,2.65885996818543,24,12,0
6.25,7.75689649581909,-1.50689649581909,1,16,12.5627374649048,12.3174600601196,7,4,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1.83258152008057,49,1,1,0,3.66516304016113,2.52572870254517,32,16,0
6.88,5.59145927429199,1.28854060173035,1,12,12.5627374649048,12.3174600601196,11,4,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1.92861866950989,121,0,0,0,3.85723733901978,2.62176585197449,24,12,0
2.27,4.50874090194702,-2.23874092102051,1,10,12.5627374649048,12.3174600601196,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0.819779813289642,4,0,0,0,1.63955962657928,1.51292705535889,20,10,0
5.9,5.59145927429199,0.30854058265686,1,12,12.5627374649048,12.3174600601196,9,7,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.77495229244232,81,0,0,0,3.54990458488464,2.46809959411621,24,12,0
11.55,7.75689649581909,3.79310345649719,1,16,12.5627374649048,12.3174600601196,20,5,0,1,3,1,0,1,0,1,0,0,0,0,0,0,1,0,2.44668555259705,400,1,1,0,4.89337110519409,3.13983273506165,32,16,0
2.9,3.42602229118347,-0.526022374629974,1,8,12.5627374649048,12.3174600601196,49,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.06471073627472,2401,0,0,0,2.12942147254944,1.75785791873932,16,8,0
2.65,5.59145927429199,-2.94145941734314,1,12,12.5627374649048,12.3174600601196,42,10,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.974559664726257,1764,0,0,0,1.94911932945251,1.66770684719086,24,12,0
2.54,3.96738171577454,-1.42738163471222,1,9,12.5627374649048,12.3174600601196,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.932164072990418,4,0,0,0,1.86432814598084,1.62531125545502,18,9,0
7.81,5.59145927429199,2.21854066848755,1,12,12.5627374649048,12.3174600601196,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2.05540490150452,9,0,0,0,4.11080980300903,2.74855208396912,24,12,0
3,5.59145927429199,-2.59145951271057,1,12,12.5627374649048,12.3174600601196,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1.0986123085022,1,0,0,0,2.19722461700439,1.7917594909668,24,12,0
5,2.3433039188385,2.6566960811615,1,6,12.5627374649048,12.3174600601196,18,0,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1.60943794250488,324,0,0,0,3.21887588500977,2.30258512496948,12,6,0
5.6,7.21553707122803,-1.61553716659546,1,15,12.5627374649048,12.3174600601196,31,15,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1.72276663780212,961,0,0,0,3.44553327560425,2.41591382026672,30,15,0
9.68,6.13281869888306,3.54718136787415,1,13,12.5627374649048,12.3174600601196,16,16,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.27006196975708,256,0,0,0,4.54012393951416,2.96320915222168,26,13,0
4.5,6.67417812347412,-2.17417788505554,1,14,12.5627374649048,12.3174600601196,2,5,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1.5040774345398,4,0,0,0,3.00815486907959,2.19722461700439,28,14,0
3.73,3.96738171577454,-0.237381651997566,1,9,12.5627374649048,12.3174600601196,33,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.31640827655792,1089,0,0,0,2.63281655311584,2.00955533981323,18,9,0
